Smart-WorkFlow :: Basic :: IoT	com.baomidou:dynamic-datasource-spring	4.3.1	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:dynamic-datasource-spring-boot-common	4.3.1	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:dynamic-datasource-spring-boot3-starter	4.3.1	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus-annotation	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus-core	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus-extension	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus-jsqlparser	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus-jsqlparser-common	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus-spring	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus-spring-boot-autoconfigure	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.baomidou:mybatis-plus-spring-boot3-starter	3.5.9	compile
Smart-WorkFlow :: Basic :: IoT	com.fasterxml.jackson.core:jackson-annotations	2.18.3	compile
Smart-WorkFlow :: Basic :: IoT	com.fasterxml.jackson.core:jackson-core	2.18.3	compile
Smart-WorkFlow :: Basic :: IoT	com.fasterxml.jackson.core:jackson-databind	2.18.3	compile
Smart-WorkFlow :: Basic :: IoT	com.fasterxml.jackson.datatype:jackson-datatype-jdk8	2.18.3	compile
Smart-WorkFlow :: Basic :: IoT	com.fasterxml.jackson.datatype:jackson-datatype-jsr310	2.18.3	compile
Smart-WorkFlow :: Basic :: IoT	com.fasterxml.jackson.module:jackson-module-parameter-names	2.18.3	compile
Smart-WorkFlow :: Basic :: IoT	com.fasterxml:classmate	1.7.0	compile
Smart-WorkFlow :: Basic :: IoT	com.github.jsqlparser:jsqlparser	5.0	compile
Smart-WorkFlow :: Basic :: IoT	com.google.code.gson:gson	2.11.0	compile
Smart-WorkFlow :: Basic :: IoT	com.google.errorprone:error_prone_annotations	2.27.0	compile
Smart-WorkFlow :: Basic :: IoT	com.jayway.jsonpath:json-path	2.9.0	test
Smart-WorkFlow :: Basic :: IoT	com.squareup.okhttp3:logging-interceptor	3.12.13	compile
Smart-WorkFlow :: Basic :: IoT	com.squareup.okhttp3:okhttp	3.12.13	compile
Smart-WorkFlow :: Basic :: IoT	com.squareup.okio:okio	1.15.0	compile
Smart-WorkFlow :: Basic :: IoT	com.sw.ck:sw-basic-iot-api	0.1.0	compile
Smart-WorkFlow :: Basic :: IoT	com.sw.ck:sw-common	0.1.0	compile
Smart-WorkFlow :: Basic :: IoT	com.sw.ck:sw-security	0.1.0	compile
Smart-WorkFlow :: Basic :: IoT	com.tencentcloudapi:tencentcloud-sdk-java-common	3.1.1235	compile
Smart-WorkFlow :: Basic :: IoT	com.tencentcloudapi:tencentcloud-sdk-java-iotexplorer	3.1.1235	compile
Smart-WorkFlow :: Basic :: IoT	com.vaadin.external.google:android-json	0.0.20131108.vaadin1	test
Smart-WorkFlow :: Basic :: IoT	com.zaxxer:HikariCP	5.1.0	compile
Smart-WorkFlow :: Basic :: IoT	commons-logging:commons-logging	1.2	compile
Smart-WorkFlow :: Basic :: IoT	io.jsonwebtoken:jjwt-api	0.12.6	compile
Smart-WorkFlow :: Basic :: IoT	io.jsonwebtoken:jjwt-impl	0.12.6	runtime
Smart-WorkFlow :: Basic :: IoT	io.jsonwebtoken:jjwt-jackson	0.12.6	runtime
Smart-WorkFlow :: Basic :: IoT	io.lettuce:lettuce-core	6.4.2.RELEASE	compile
Smart-WorkFlow :: Basic :: IoT	io.micrometer:micrometer-commons	1.14.5	compile
Smart-WorkFlow :: Basic :: IoT	io.micrometer:micrometer-observation	1.14.5	compile
Smart-WorkFlow :: Basic :: IoT	io.netty:netty-buffer	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: IoT	io.netty:netty-codec	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: IoT	io.netty:netty-common	4.1.119.Final	compile
Smart-WorkFlow :: Basic :: IoT	io.netty:netty-handler	4.1.119.Final	compile
